"league_id","player_id","ab","h","SO","pa","pitches_seen","g","Dbl","Trp","hr","r","rbi","sb","bb","ibb","sf","hp","ip","p_ab","p_tb","ha","k","walks","p_r","er","w","l","s","p_sf","hra","qs","cg","sho","hld","zr","war","avg","obp","sin","rc","tb","slg","ops","iso","b_babip","bat_k_pcnt","bat_bb_pcnt","bat_k_bb_pcnt","era","whip","p_babip","fip","HR_per_9","R_per_9","H_per_9","K_per_9","BB_per_9","pit_k_pcnt","pit_bb_pcnt","pit_k_bb_pcnt","full_name","position_name","league_abbr","winloss","name_pos","url","pitch_hit"
100,380,232,44,58,250,914,80,8,2,2,13,15,1,15,0,1,1,0,2,0,1,1,2,3,3,0,0,0,0,0,0,0,0,0,-0.165,-0.74,0.19,0.241,32,15,62,0.267,0.508,0.077,0.243,0.23,0.06,0.17,Inf,Inf,1,Inf,0,Inf,Inf,Inf,Inf,0.5,1,-0.5,"Kevin Winters","C","PBE","0 - 0","Kevin Winters - C","http://www.pbesim.com/players/player_380.html","Hitter"
100,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,231,0,67,44,12,25,23,2,4,1,1,4,0,0,0,0,0.2061,0.65,0,0,0,0,0,0,0,0,0,0,0,0,3.696,1.411,0.342,3.1,0.64,4.02,10.77,7.07,1.93,0.19,0.05,0.14,"Joey McCarty","P","PBE","2 - 4","Joey McCarty - P","http://www.pbesim.com/players/player_194.html","Pitcher"
100,306,215,57,55,232,866,59,17,2,7,21,29,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3156,0.87,0.265,0.319,31,32,99,0.46,0.779,0.195,0.327,0.24,0.07,0.17,0,0,0,0,0,0,0,0,0,0,0,0,"Ben Waters","2B","PBE","0 - 0","Ben Waters - 2B","http://www.pbesim.com/players/player_306.html","Hitter"
100,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,1196,0,302,290,96,126,111,26,21,116,8,25,0,0,0,3,1.6788,5.36,0,0,0,0,0,0,0,0,0,0,0,0,3.233,1.288,0.312,3.21,0.73,3.67,8.8,8.45,2.8,0.24,0.08,0.16,"Alexander Ovechkin","P","PBE","26 - 21","Alexander Ovechkin - P","http://www.pbesim.com/players/player_195.html","Pitcher"
100,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,1253,0,367,215,131,186,170,15,15,5,8,39,10,1,0,4,-0.0813,-0.51,0,0,0,0,0,0,0,0,0,0,0,0,4.888,1.591,0.326,4.6,1.12,5.35,10.55,6.18,3.77,0.17,0.1,0.07,"Christian Augustine","P","PBE","15 - 15","Christian Augustine - P","http://www.pbesim.com/players/player_196.html","Pitcher"
100,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,6773,0,1782,1224,473,852,798,109,91,0,47,188,152,23,6,0,-2.4078,22.68,0,0,0,0,0,0,0,0,0,0,0,0,4.142,1.3,0.295,3.92,0.98,4.42,9.25,6.35,2.46,0.18,0.07,0.11,"Eijun Wozy","P","PBE","109 - 91","Eijun Wozy - P","http://www.pbesim.com/players/player_197.html","Pitcher"
100,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,86,0,24,7,21,17,15,0,1,0,0,4,0,0,0,0,-0.0516,-0.64,0,0,0,0,0,0,0,0,0,0,0,0,6.136,2.045,0.267,7.69,1.64,6.95,9.82,2.86,8.59,0.08,0.24,-0.16,"Tiddlywink McTicklestick","P","PBE","0 - 1","Tiddlywink McTicklestick - P","http://www.pbesim.com/players/player_309.html","Pitcher"
100,199,2,0,1,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,"Chris Benji","SS","PBE","0 - 0","Chris Benji - SS","http://www.pbesim.com/players/player_199.html","Hitter"
100,310,1364,297,359,1620,7398,400,30,3,32,259,150,224,238,2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6624,5.07,0.218,0.336,232,145,429,0.315,0.651,0.097,0.27,0.22,0.15,0.07,0,0,0,0,0,0,0,0,0,0,0,0,"Speedy Boi","LF","PBE","0 - 0","Speedy Boi - LF","http://www.pbesim.com/players/player_310.html","Hitter"
100,201,1135,257,273,1218,4360,338,54,2,12,90,83,3,58,3,1,24,0,3,0,1,0,5,5,4,0,0,0,0,0,0,0,0,0,-3.5007,-0.22,0.226,0.28,189,98,351,0.309,0.589,0.083,0.288,0.22,0.05,0.17,Inf,Inf,0.333,Inf,0,Inf,Inf,0,Inf,0,1.67,-1.67,"Danny McGlover","C","PBE","0 - 0","Danny McGlover - C","http://www.pbesim.com/players/player_201.html","Hitter"
100,390,46,8,16,48,199,13,3,0,1,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3272,-0.3,0.174,0.188,4,3,14,0.304,0.492,0.13,0.233,0.33,0.02,0.31,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Kings","2B","PBE","0 - 0","Josh Kings - 2B","http://www.pbesim.com/players/player_390.html","Hitter"
100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,832,0,198,199,139,119,105,2,4,2,3,21,0,0,0,3,-0.3043,-1.31,0,0,0,0,0,0,0,0,0,0,0,0,4.335,1.546,0.288,4.44,0.87,4.91,8.17,8.22,5.74,0.24,0.17,0.07,"Addison Steinbach","P","PBE","2 - 4","Addison Steinbach - P","http://www.pbesim.com/players/player_98.html","Pitcher"
100,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721,6680,0,1709,1491,424,781,737,97,95,6,43,167,144,22,4,1,-2.6285,32.76,0,0,0,0,0,0,0,0,0,0,0,0,3.854,1.239,0.304,3.37,0.87,4.08,8.94,7.8,2.22,0.22,0.06,0.16,"Randy Koufax","P","PBE","97 - 95","Randy Koufax - P","http://www.pbesim.com/players/player_203.html","Pitcher"
100,392,352,74,87,390,1512,100,11,1,8,37,22,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0346,-1.68,0.21,0.287,54,32,111,0.315,0.602,0.105,0.257,0.22,0.09,0.13,0,0,0,0,0,0,0,0,0,0,0,0,"Dorothy Morimura","RF","PBE","0 - 0","Dorothy Morimura - RF","http://www.pbesim.com/players/player_392.html","Hitter"
100,205,1554,391,313,1717,6717,400,54,3,57,157,220,1,126,5,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.252,0.315,277,198,622,0.4,0.715,0.148,0.278,0.18,0.07,0.11,0,0,0,0,0,0,0,0,0,0,0,0,"Benson Bayley","SS","PBE","0 - 0","Benson Bayley - SS","http://www.pbesim.com/players/player_205.html","Hitter"
101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,1173,0,312,246,145,145,127,13,17,3,11,25,0,0,0,21,-0.9376,2.01,0,0,0,0,0,0,0,0,0,0,0,0,3.823,1.528,0.314,4,0.75,4.36,9.39,7.4,4.36,0.21,0.12,0.09,"Throwing  Man","P","MiLPBE","13 - 17","Throwing  Man - P","http://www.pbesim.com/players/player_1.html","Pitcher"
101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,411,0,118,56,49,63,60,0,1,0,6,14,0,0,0,1,-1.8437,-0.92,0,0,0,0,0,0,0,0,0,0,0,0,5.143,1.59,0.3,5.17,1.2,5.4,10.11,4.8,4.2,0.14,0.12,0.02,"Jacob -Cioffi-","P","MiLPBE","0 - 1","Jacob -Cioffi- - P","http://www.pbesim.com/players/player_2.html","Pitcher"
101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,920,0,238,189,132,115,107,8,10,13,7,23,0,0,0,30,-3.2174,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,4.081,1.568,0.301,4.44,0.88,4.39,9.08,7.21,5.03,0.21,0.14,0.07,"Throwing  Dude","P","MiLPBE","8 - 10","Throwing  Dude - P","http://www.pbesim.com/players/player_3.html","Pitcher"
101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,329,0,88,65,28,40,33,2,1,3,2,6,0,0,0,0,-1.0469,0.86,0,0,0,0,0,0,0,0,0,0,0,0,3.578,1.398,0.315,3.49,0.65,4.34,9.54,7.05,3.04,0.2,0.09,0.11,"Nagahisa -Nakamura-","P","MiLPBE","2 - 1","Nagahisa -Nakamura- - P","http://www.pbesim.com/players/player_4.html","Pitcher"
101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,631,0,152,129,69,70,63,9,2,3,3,10,0,0,0,13,-1.5526,2,0,0,0,0,0,0,0,0,0,0,0,0,3.436,1.339,0.287,3.58,0.55,3.82,8.29,7.04,3.76,0.2,0.11,0.09,"Throwing  Guy","P","MiLPBE","9 - 2","Throwing  Guy - P","http://www.pbesim.com/players/player_5.html","Pitcher"
101,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,120,0,32,27,13,21,19,2,3,1,3,4,0,0,0,4,-0.5579,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,5.516,1.452,0.304,4.29,1.16,6.1,9.29,7.84,3.77,0.22,0.11,0.11,"Kruton Bazko","P","MiLPBE","2 - 3","Kruton Bazko - P","http://www.pbesim.com/players/player_96.html","Pitcher"
101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,621,0,169,114,56,87,79,10,8,22,8,23,0,0,0,12,-0.4043,-0.44,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.424,0.297,4.61,1.31,4.96,9.63,6.49,3.19,0.18,0.09,0.09,"Cesar  Ellis","P","MiLPBE","10 - 8","Cesar  Ellis - P","http://www.pbesim.com/players/player_6.html","Pitcher"
101,202,82,25,16,87,330,20,3,0,1,6,10,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0277,0.43,0.305,0.333,21,10,31,0.378,0.711,0.073,0.364,0.18,0.03,0.15,0,0,0,0,0,0,0,0,0,0,0,0,"Willie Mays Hayes","CF","MiLPBE","0 - 0","Willie Mays Hayes - CF","http://www.pbesim.com/players/player_202.html","Hitter"
101,7,293,77,39,332,1310,68,8,1,2,36,36,28,28,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5908,0.89,0.263,0.349,66,32,93,0.317,0.666,0.054,0.298,0.12,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,"Reggie Malone","LF","MiLPBE","0 - 0","Reggie Malone - LF","http://www.pbesim.com/players/player_7.html","Hitter"
101,496,109,29,27,121,435,29,2,0,0,9,7,2,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.9035,-0.73,0.266,0.339,27,11,31,0.284,0.623,0.018,0.354,0.22,0.07,0.15,0,0,0,0,0,0,0,0,0,0,0,0,"Jack Bauer II","LF","MiLPBE","0 - 0","Jack Bauer II - LF","http://www.pbesim.com/players/player_496.html","Hitter"
101,8,86,27,7,98,369,24,3,1,2,11,9,2,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0232,0.7,0.314,0.394,21,15,38,0.442,0.836,0.128,0.321,0.07,0.09,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,"Godfrey Bowman","RF","MiLPBE","0 - 0","Godfrey Bowman - RF","http://www.pbesim.com/players/player_8.html","Hitter"
101,314,947,236,183,1052,3774,285,34,2,28,115,149,24,83,5,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9507,1.88,0.249,0.319,172,115,358,0.378,0.697,0.129,0.279,0.17,0.08,0.09,0,0,0,0,0,0,0,0,0,0,0,0,"Eddie Spaghetti","1B","MiLPBE","0 - 0","Eddie Spaghetti - 1B","http://www.pbesim.com/players/player_314.html","Hitter"
101,9,227,50,47,258,1020,65,7,3,6,25,24,1,28,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1661,0.16,0.22,0.31,34,25,81,0.357,0.667,0.137,0.251,0.18,0.11,0.07,0,0,0,0,0,0,0,0,0,0,0,0,"King Swamp Troll","LF","MiLPBE","0 - 0","King Swamp Troll - LF","http://www.pbesim.com/players/player_9.html","Hitter"
101,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,715,0,191,125,42,63,57,14,6,0,2,13,18,2,0,0,-0.4106,4.77,0,0,0,0,0,0,0,0,0,0,0,0,2.819,1.28,0.307,3.35,0.64,3.12,9.45,6.18,2.08,0.17,0.06,0.11,"Chase Petten","P","MiLPBE","14 - 6","Chase Petten - P","http://www.pbesim.com/players/player_394.html","Pitcher"
101,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,1182,0,377,190,166,242,228,4,35,0,17,43,9,2,0,0,-4.0892,-0.81,0,0,0,0,0,0,0,0,0,0,0,0,7.2,1.905,0.346,5.48,1.36,7.64,11.91,6,5.24,0.16,0.14,0.02,"Caterpillar  -Sniffer-","P","MiLPBE","4 - 35","Caterpillar  -Sniffer- - P","http://www.pbesim.com/players/player_104.html","Pitcher"
101,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,284,0,61,78,25,19,18,3,2,17,1,3,0,0,0,1,-0.5274,3.02,0,0,0,0,0,0,0,0,0,0,0,0,2.077,1.103,0.284,2.56,0.35,2.19,7.04,9,2.88,0.27,0.09,0.18,"Chris Bennett","P","MiLPBE","3 - 2","Chris Bennett - P","http://www.pbesim.com/players/player_11.html","Pitcher"
101,105,135,42,26,151,545,32,3,0,2,17,24,1,11,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7573,0.63,0.311,0.377,37,19,51,0.378,0.755,0.067,0.37,0.17,0.07,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"Trippie Redd","LF","MiLPBE","0 - 0","Trippie Redd - LF","http://www.pbesim.com/players/player_105.html","Hitter"
101,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,630,0,172,107,59,67,59,11,6,1,5,14,4,0,0,1,-0.3817,1.35,0,0,0,0,0,0,0,0,0,0,0,0,3.319,1.444,0.307,4.01,0.79,3.77,9.67,6.02,3.32,0.17,0.09,0.08,"Diego Duque De Estrada","P","MiLPBE","11 - 6","Diego Duque De Estrada - P","http://www.pbesim.com/players/player_397.html","Pitcher"
101,13,73,28,8,85,302,19,5,0,2,13,22,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5708,0.77,0.384,0.471,21,18,39,0.534,1.005,0.15,0.413,0.09,0.11,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,"AJ  Robertson ","3B","MiLPBE","0 - 0","AJ  Robertson  - 3B","http://www.pbesim.com/players/player_13.html","Hitter"
101,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,558,0,146,106,46,67,59,10,6,0,4,16,16,0,0,0,0.0238,2.44,0,0,0,0,0,0,0,0,0,0,0,0,3.739,1.352,0.295,4.04,1.01,4.25,9.25,6.72,2.92,0.19,0.08,0.11,"Adrian Kaine","P","MiLPBE","10 - 6","Adrian Kaine - P","http://www.pbesim.com/players/player_398.html","Pitcher"
101,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,716,0,224,85,122,144,132,4,8,1,10,18,0,0,0,7,-2.3537,-2.14,0,0,0,0,0,0,0,0,0,0,0,0,6.75,1.966,0.331,5.54,0.92,7.36,11.45,4.35,6.24,0.12,0.17,-0.05,"Botspot Magoo","P","MiLPBE","4 - 8","Botspot Magoo - P","http://www.pbesim.com/players/player_109.html","Pitcher"
101,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,594,0,166,105,63,80,74,6,9,0,7,13,12,0,0,0,-1.2753,2.41,0,0,0,0,0,0,0,0,0,0,0,0,4.44,1.527,0.317,4.09,0.78,4.8,9.96,6.3,3.78,0.18,0.11,0.07,"J.A. Jabs","P","MiLPBE","6 - 9","J.A. Jabs - P","http://www.pbesim.com/players/player_399.html","Pitcher"
101,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,1361,0,382,167,83,147,134,27,13,0,7,24,37,4,0,0,-3.9105,6.2,0,0,0,0,0,0,0,0,0,0,0,0,3.436,1.325,0.304,3.75,0.62,3.77,9.79,4.28,2.13,0.12,0.06,0.06,"Anderson Pooper","P","MiLPBE","27 - 13","Anderson Pooper - P","http://www.pbesim.com/players/player_16.html","Pitcher"
101,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,353,0,125,54,46,59,55,9,6,1,5,12,0,0,0,11,-0.205,-0.57,0,0,0,0,0,0,0,0,0,0,0,0,5.964,2.06,0.387,5.34,1.3,6.4,13.55,5.86,4.99,0.15,0.13,0.02,"Ilikeit  IlikeitaBot","P","MiLPBE","9 - 6","Ilikeit  IlikeitaBot - P","http://www.pbesim.com/players/player_322.html","Pitcher"
101,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,184,0,40,45,23,24,20,1,3,1,0,8,0,0,0,3,-1.1783,-0.13,0,0,0,0,0,0,0,0,0,0,0,0,3.6,1.26,0.244,4.76,1.44,4.32,7.2,8.1,4.14,0.24,0.12,0.12,"John Luther","P","MiLPBE","1 - 3","John Luther - P","http://www.pbesim.com/players/player_112.html","Pitcher"
101,323,789,233,122,889,3304,227,22,4,24,111,119,8,80,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,4.91,0.295,0.359,183,122,335,0.425,0.784,0.13,0.319,0.14,0.09,0.05,0,0,0,0,0,0,0,0,0,0,0,0,"Benjamin Beaux","LF","MiLPBE","0 - 0","Benjamin Beaux - LF","http://www.pbesim.com/players/player_323.html","Hitter"
101,19,444,118,91,505,1886,121,14,2,17,54,61,3,47,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1797,0.99,0.266,0.345,85,65,187,0.421,0.766,0.155,0.296,0.18,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,"Ike Thompson","2B","MiLPBE","0 - 0","Ike Thompson - 2B","http://www.pbesim.com/players/player_19.html","Hitter"
101,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,70,0,17,16,10,9,9,0,1,3,0,2,0,0,0,0,0.133,0.07,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.5,0.288,4.43,1,4.5,8.5,8,5,0.23,0.14,0.09,"John BIII","P","MiLPBE","0 - 1","John BIII - P","http://www.pbesim.com/players/player_402.html","Pitcher"
101,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,833,0,213,154,127,120,111,12,5,3,3,24,0,0,0,8,-0.3251,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,4.712,1.604,0.287,4.92,1.02,5.09,9.04,6.54,5.39,0.18,0.15,0.03,"Tim RelieverBot","P","MiLPBE","12 - 5","Tim RelieverBot - P","http://www.pbesim.com/players/player_115.html","Pitcher"
101,350,437,116,83,478,1792,134,17,2,8,52,42,27,33,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2071,0.8,0.265,0.318,89,52,161,0.368,0.686,0.103,0.308,0.17,0.07,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"Marc Steele","LF","MiLPBE","0 - 0","Marc Steele - LF","http://www.pbesim.com/players/player_350.html","Hitter"
101,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,124,0,32,29,10,6,6,4,2,12,0,2,0,0,0,0,-0.2168,1.11,0,0,0,0,0,0,0,0,0,0,0,0,1.688,1.312,0.323,3.04,0.56,1.69,9,8.16,2.81,0.23,0.08,0.15,"Gabriel Verhaegen","P","MiLPBE","4 - 2","Gabriel Verhaegen - P","http://www.pbesim.com/players/player_116.html","Pitcher"
101,23,1055,270,174,1196,4208,304,26,6,20,127,118,17,111,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2551,5.39,0.256,0.331,218,123,368,0.349,0.68,0.093,0.287,0.15,0.09,0.06,0,0,0,0,0,0,0,0,0,0,0,0,"Esteban  Ramirez","CF","MiLPBE","0 - 0","Esteban  Ramirez - CF","http://www.pbesim.com/players/player_23.html","Hitter"
101,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,1376,0,380,196,114,164,150,25,18,0,8,34,29,0,0,0,-0.9492,5.33,0,0,0,0,0,0,0,0,0,0,0,0,3.814,1.395,0.3,4.21,0.86,4.17,9.66,4.98,2.9,0.14,0.08,0.06,"Alyssa Elliot","P","MiLPBE","25 - 18","Alyssa Elliot - P","http://www.pbesim.com/players/player_327.html","Pitcher"
101,406,385,93,74,422,1563,101,14,2,8,46,48,4,30,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1535,0.61,0.242,0.306,69,41,135,0.351,0.657,0.109,0.28,0.18,0.07,0.11,0,0,0,0,0,0,0,0,0,0,0,0,"Tater Sewell","C","MiLPBE","0 - 0","Tater Sewell - C","http://www.pbesim.com/players/player_406.html","Hitter"
101,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,1655,0,426,298,143,197,189,31,14,0,20,36,28,0,0,5,-0.868,8.73,0,0,0,0,0,0,0,0,0,0,0,0,3.892,1.302,0.291,3.79,0.74,4.06,8.77,6.14,2.95,0.18,0.09,0.09,"Tony Pisano","P","MiLPBE","31 - 14","Tony Pisano - P","http://www.pbesim.com/players/player_328.html","Pitcher"
101,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,599,0,144,153,77,62,54,15,14,23,3,17,0,0,0,17,-0.29,1.3,0,0,0,0,0,0,0,0,0,0,0,0,3.096,1.408,0.294,4.03,0.97,3.55,8.25,8.77,4.41,0.26,0.13,0.13,"Michael  O'Dowd","P","MiLPBE","15 - 14","Michael  O'Dowd - P","http://www.pbesim.com/players/player_26.html","Pitcher"
101,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,825,0,230,111,56,110,91,13,9,0,4,23,20,2,1,0,-2.0888,2.77,0,0,0,0,0,0,0,0,0,0,0,0,3.919,1.368,0.298,4.27,0.99,4.74,9.9,4.78,2.41,0.13,0.07,0.06,"Pete Peters","P","MiLPBE","13 - 9","Pete Peters - P","http://www.pbesim.com/players/player_329.html","Pitcher"
101,330,514,147,75,573,2085,151,13,3,10,63,65,6,51,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4094,2.69,0.286,0.354,121,70,196,0.381,0.735,0.095,0.317,0.13,0.09,0.04,0,0,0,0,0,0,0,0,0,0,0,0,"Boogie Flowers","2B","MiLPBE","0 - 0","Boogie Flowers - 2B","http://www.pbesim.com/players/player_330.html","Hitter"
101,409,412,118,76,467,1835,101,15,2,10,56,41,0,50,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.795,2.05,0.286,0.365,91,61,167,0.405,0.77,0.119,0.328,0.16,0.11,0.05,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Bellinger","2B","MiLPBE","0 - 0","Kyle Bellinger - 2B","http://www.pbesim.com/players/player_409.html","Hitter"
101,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,576,0,145,128,35,73,68,10,9,0,4,19,13,0,0,0,-0.4559,2.7,0,0,0,0,0,0,0,0,0,0,0,0,4.135,1.216,0.291,3.75,1.16,4.44,8.82,7.78,2.13,0.22,0.06,0.16,"Coreys Brother","P","MiLPBE","10 - 9","Coreys Brother - P","http://www.pbesim.com/players/player_331.html","Pitcher"
101,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,809,0,203,176,72,116,111,16,8,6,12,33,2,0,0,4,-0.00860000000000002,0.32,0,0,0,0,0,0,0,0,0,0,0,0,4.668,1.285,0.278,4.47,1.39,4.88,8.54,7.4,3.03,0.22,0.09,0.13,"Dino Panini","P","MiLPBE","16 - 8","Dino Panini - P","http://www.pbesim.com/players/player_332.html","Pitcher"
101,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,641,0,150,102,62,70,68,17,5,0,2,14,16,3,1,0,-1.6761,2.91,0,0,0,0,0,0,0,0,0,0,0,0,3.579,1.24,0.258,4.06,0.74,3.68,7.89,5.37,3.26,0.16,0.1,0.06,"Jax MacDoo","P","MiLPBE","17 - 5","Jax MacDoo - P","http://www.pbesim.com/players/player_32.html","Pitcher"
101,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,1395,0,402,281,146,193,182,21,20,0,4,48,27,0,0,0,-2.0919,3.46,0,0,0,0,0,0,0,0,0,0,0,0,4.693,1.57,0.331,4.53,1.24,4.98,10.37,7.25,3.77,0.2,0.1,0.1,"Kosuke Yamauchi","P","MiLPBE","21 - 20","Kosuke Yamauchi - P","http://www.pbesim.com/players/player_333.html","Pitcher"
101,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,936,0,273,160,87,141,134,9,10,1,7,38,12,0,0,0,-0.8002,1.31,0,0,0,0,0,0,0,0,0,0,0,0,5.198,1.552,0.315,4.97,1.47,5.47,10.59,6.21,3.38,0.17,0.09,0.08,"Prickly Pearboi","P","MiLPBE","9 - 10","Prickly Pearboi - P","http://www.pbesim.com/players/player_359.html","Pitcher"
101,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,1453,0,417,246,114,210,187,16,25,4,13,41,21,0,0,1,-1.1524,4.86,0,0,0,0,0,0,0,0,0,0,0,0,4.688,1.479,0.319,4.17,1.03,5.26,10.45,6.17,2.86,0.17,0.08,0.09,"Omar Wright","P","MiLPBE","16 - 25","Omar Wright - P","http://www.pbesim.com/players/player_34.html","Pitcher"
101,416,113,31,16,126,450,45,2,1,3,17,13,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1473,0.17,0.274,0.349,25,15,44,0.389,0.738,0.115,0.298,0.13,0.09,0.04,0,0,0,0,0,0,0,0,0,0,0,0,"Bishop Chomke","3B","MiLPBE","0 - 0","Bishop Chomke - 3B","http://www.pbesim.com/players/player_416.html","Hitter"
101,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,1507,0,454,174,115,204,189,18,16,0,16,38,21,1,0,9,-1.909,3.79,0,0,0,0,0,0,0,0,0,0,0,0,4.585,1.534,0.317,4.42,0.92,4.95,11.01,4.22,2.79,0.12,0.08,0.04,"TJ Sparks","P","MiLPBE","18 - 16","TJ Sparks - P","http://www.pbesim.com/players/player_35.html","Pitcher"
101,417,391,111,85,443,1633,101,15,3,15,59,50,0,44,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5719,2.97,0.284,0.368,78,65,177,0.453,0.821,0.169,0.33,0.19,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,"Fenway Turner","1B","MiLPBE","0 - 0","Fenway Turner - 1B","http://www.pbesim.com/players/player_417.html","Hitter"
101,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,86,0,21,17,10,8,7,2,0,0,0,2,0,0,0,0,-6e-04,0.13,0,0,0,0,0,0,0,0,0,0,0,0,2.864,1.409,0.284,4.1,0.82,3.27,8.59,6.95,4.09,0.2,0.12,0.08,"J.W.  Doyle","P","MiLPBE","2 - 0","J.W.  Doyle - P","http://www.pbesim.com/players/player_36.html","Pitcher"
